,Count,Count,Count,Count, Avg SC Ratio, Avg SC Ratio, Avg SC Ratio, Avg SC Ratio,Avg ReLy,Avg ReLy,Avg ReLy,Avg ReLy,Avg semantic diff,Avg semantic diff,Avg semantic diff,Avg semantic diff,Avg NSC similarity,Avg NSC similarity,Avg NSC similarity,Avg NSC similarity,Avg SC similarity,Avg SC similarity,Avg SC similarity,Avg SC similarity,Avg references,Avg references,Avg references,Avg references,Average SCs,Average SCs,Average SCs,Average SCs,Size
AppliedMathematics,286,286,286.0,,0.14101808,0.14101808,0.14101808,,-1.919709253,-1.919709253,-1.919709253,,-0.13439277,-0.13439277,-0.13439277,,0.636884454,0.636884454,0.636884454,,0.771277224,0.771277224,0.771277224,,18.19230769,18.19230769,18.19230769,,2.335664336,2.335664336,2.335664336,,1
Instrumentation(Q4),21,21,21.0,,0.047927257,0.047927257,0.047927257,,-0.581217029,-0.581217029,-0.581217029,,-0.109650637,-0.109650637,-0.109650637,,0.648480344,0.648480344,0.648480344,,0.758130982,0.758130982,0.758130982,,37.47619048,37.47619048,37.47619048,,1.19047619,1.19047619,1.19047619,,1
InsectScience(Q3),409,409,409.0,,0.069971036,0.069971036,0.069971036,,-0.559424224,-0.559424224,-0.559424224,,-0.076104067,-0.076104067,-0.076104067,,0.645720023,0.645720023,0.645720023,,0.72182409,0.72182409,0.72182409,,38.18581907,38.18581907,38.18581907,,2.117359413,2.117359413,2.117359413,,1
HumanFactorsandErgonomics(Q2),107,107,107.0,,0.079050204,0.079050204,0.079050204,,-0.302315138,-0.302315138,-0.302315138,,-0.05306145,-0.05306145,-0.05306145,,0.4683542,0.4683542,0.4683542,,0.52141565,0.52141565,0.52141565,,41.06542056,41.06542056,41.06542056,,2.08411215,2.08411215,2.08411215,,1
SurfacesandInterfaces(Q3),546,546,546.0,,0.100909786,0.100909786,0.100909786,,-0.756017991,-0.756017991,-0.756017991,,-0.072446923,-0.072446923,-0.072446923,,0.686413485,0.686413485,0.686413485,,0.758860409,0.758860409,0.758860409,,22.78571429,22.78571429,22.78571429,,1.888278388,1.888278388,1.888278388,,1
Human-ComputerInteraction(Q3),36,36,36.0,,0.055801635,0.055801635,0.055801635,,-0.316054294,-0.316054294,-0.316054294,,-0.052467888,-0.052467888,-0.052467888,,0.66826174,0.66826174,0.66826174,,0.720729628,0.720729628,0.720729628,,30.77777778,30.77777778,30.77777778,,1.444444444,1.444444444,1.444444444,,1
AssessmentandDiagnosis(Q2),126,126,126.0,,0.073577226,0.073577226,0.073577226,,0.034281629,0.034281629,0.034281629,,0.00531131,0.00531131,0.00531131,,0.327105873,0.327105873,0.327105873,,0.321794562,0.321794562,0.321794562,,22.04761905,22.04761905,22.04761905,,1.46031746,1.46031746,1.46031746,,1
NanoscienceandNanotechnology(Q3),39,39,39.0,,0.056341535,0.056341535,0.056341535,,-0.460584144,-0.460584144,-0.460584144,,-0.076766409,-0.076766409,-0.076766409,,0.600052868,0.600052868,0.600052868,,0.676819277,0.676819277,0.676819277,,32.64102564,32.64102564,32.64102564,,1.41025641,1.41025641,1.41025641,,1
AtmosphericScience(Q1),48,48,48.0,,0.088777489,0.088777489,0.088777489,,-0.877996618,-0.877996618,-0.877996618,,-0.103916792,-0.103916792,-0.103916792,,0.670681373,0.670681373,0.670681373,,0.774598165,0.774598165,0.774598165,,21.02083333,21.02083333,21.02083333,,1.75,1.75,1.75,,1
Human-ComputerInteraction(Q1),31,31,31.0,,0.124522305,0.124522305,0.124522305,,-1.514438434,-1.514438434,-1.514438434,,-0.122802497,-0.122802497,-0.122802497,,0.575027463,0.575027463,0.575027463,,0.69782996,0.69782996,0.69782996,,24.48387097,24.48387097,24.48387097,,2.64516129,2.64516129,2.64516129,,1
AtmosphericScience(Q3),23,23,23.0,,0.174176617,0.174176617,0.174176617,,-1.351751749,-1.351751749,-1.351751749,,-0.094358341,-0.094358341,-0.094358341,,0.583017875,0.583017875,0.583017875,,0.677376216,0.677376216,0.677376216,,20.65217391,20.65217391,20.65217391,,3.304347826,3.304347826,3.304347826,,1
StrategyandManagement(Q2),36,36,36.0,,0.079412642,0.079412642,0.079412642,,-0.886741042,-0.886741042,-0.886741042,,-0.074096488,-0.074096488,-0.074096488,,0.602609197,0.602609197,0.602609197,,0.676705686,0.676705686,0.676705686,,28.05555556,28.05555556,28.05555556,,1.777777778,1.777777778,1.777777778,,1
CarePlanning(Q1),103,103,103.0,,0.100679622,0.100679622,0.100679622,,-0.468071617,-0.468071617,-0.468071617,,-0.034071366,-0.034071366,-0.034071366,,0.389346619,0.389346619,0.389346619,,0.423417985,0.423417985,0.423417985,,25.76699029,25.76699029,25.76699029,,2.213592233,2.213592233,2.213592233,,1
Histology(Q4),100,100,100.0,,0.097528958,0.097528958,0.097528958,,-0.052609829,-0.052609829,-0.052609829,,-0.010429045,-0.010429045,-0.010429045,,0.43981984,0.43981984,0.43981984,,0.450248885,0.450248885,0.450248885,,16.65,16.65,16.65,,1.45,1.45,1.45,,1
"Statistics,ProbabilityandUncertainty(Q3)",33,33,33.0,,0.189001341,0.189001341,0.189001341,,-2.376526888,-2.376526888,-2.376526888,,-0.117535877,-0.117535877,-0.117535877,,0.640434532,0.640434532,0.640434532,,0.757970409,0.757970409,0.757970409,,20.06060606,20.06060606,20.06060606,,3.242424242,3.242424242,3.242424242,,1
"Statistics,ProbabilityandUncertainty(Q2)",32,32,32.0,,0.095895916,0.095895916,0.095895916,,-1.021092011,-1.021092011,-1.021092011,,-0.116848012,-0.116848012,-0.116848012,,0.696948382,0.696948382,0.696948382,,0.813796394,0.813796394,0.813796394,,23.15625,23.15625,23.15625,,2.0,2.0,2.0,,1
SensorySystems(Q4),42,42,42.0,,0.061792571,0.061792571,0.061792571,,-0.259092076,-0.259092076,-0.259092076,,-0.04137483,-0.04137483,-0.04137483,,0.508192674,0.508192674,0.508192674,,0.549567504,0.549567504,0.549567504,,26.69047619,26.69047619,26.69047619,,1.404761905,1.404761905,1.404761905,,1
GeriatricsandGerontology,67,67,67.0,,0.056897844,0.056897844,0.056897844,,-0.372061104,-0.372061104,-0.372061104,,-0.066163352,-0.066163352,-0.066163352,,0.300034493,0.300034493,0.300034493,,0.366197845,0.366197845,0.366197845,,38.97014925,38.97014925,38.97014925,,1.537313433,1.537313433,1.537313433,,1
NuclearandHighEnergyPhysics(Q1),257,257,257.0,,0.205710781,0.205710781,0.205710781,,-1.380884661,-1.380884661,-1.380884661,,-0.064716813,-0.064716813,-0.064716813,,0.643392976,0.643392976,0.643392976,,0.70810979,0.70810979,0.70810979,,23.45136187,23.45136187,23.45136187,,4.33463035,4.33463035,4.33463035,,1
Catalysis(Q2),4189,4189,4189.0,,0.04092032,0.04092032,0.04092032,,-0.293264681,-0.293264681,-0.293264681,,-0.086943217,-0.086943217,-0.086943217,,0.618743369,0.618743369,0.618743369,,0.705686586,0.705686586,0.705686586,,72.20219623,72.20219623,72.20219623,,1.746240153,1.746240153,1.746240153,,1
Engineering(miscellaneous)(Q3),23,23,23.0,,0.089478309,0.089478309,0.089478309,,-0.956710031,-0.956710031,-0.956710031,,-0.106828053,-0.106828053,-0.106828053,,0.593250299,0.593250299,0.593250299,,0.700078353,0.700078353,0.700078353,,18.08695652,18.08695652,18.08695652,,1.217391304,1.217391304,1.217391304,,1
EnvironmentalChemistry(Q3),26,26,26.0,,0.084832342,0.084832342,0.084832342,,-0.658342781,-0.658342781,-0.658342781,,-0.073930983,-0.073930983,-0.073930983,,0.704173851,0.704173851,0.704173851,,0.778104835,0.778104835,0.778104835,,21.07692308,21.07692308,21.07692308,,1.653846154,1.653846154,1.653846154,,1
CriticalCareNursing(Q1),52,52,52.0,,0.069310801,0.069310801,0.069310801,,0.025908222,0.025908222,0.025908222,,-0.008005656,-0.008005656,-0.008005656,,0.357808269,0.357808269,0.357808269,,0.365813924,0.365813924,0.365813924,,34.48076923,34.48076923,34.48076923,,2.326923077,2.326923077,2.326923077,,1
CondensedMatterPhysics(Q3),39,39,39.0,,0.056341535,0.056341535,0.056341535,,-0.460584144,-0.460584144,-0.460584144,,-0.076766409,-0.076766409,-0.076766409,,0.600052868,0.600052868,0.600052868,,0.676819277,0.676819277,0.676819277,,32.64102564,32.64102564,32.64102564,,1.41025641,1.41025641,1.41025641,,1
Orthodontics(Q3),73,73,73.0,,0.060069053,0.060069053,0.060069053,,-0.388389671,-0.388389671,-0.388389671,,-0.046754386,-0.046754386,-0.046754386,,0.405813125,0.405813125,0.405813125,,0.452567511,0.452567511,0.452567511,,23.46575342,23.46575342,23.46575342,,1.150684932,1.150684932,1.150684932,,1
Physiology(medical),25,25,25.0,,0.049349921,0.049349921,0.049349921,,-0.546680171,-0.546680171,-0.546680171,,-0.106822772,-0.106822772,-0.106822772,,0.628604324,0.628604324,0.628604324,,0.735427096,0.735427096,0.735427096,,43.68,43.68,43.68,,1.64,1.64,1.64,,1
CondensedMatterPhysics,286,286,286.0,,0.14101808,0.14101808,0.14101808,,-1.919709253,-1.919709253,-1.919709253,,-0.13439277,-0.13439277,-0.13439277,,0.636884454,0.636884454,0.636884454,,0.771277224,0.771277224,0.771277224,,18.19230769,18.19230769,18.19230769,,2.335664336,2.335664336,2.335664336,,1
ComputerVisionandPatternRecognition(Q3),169,169,169.0,,0.111589465,0.111589465,0.111589465,,-1.12518641,-1.12518641,-1.12518641,,-0.103701982,-0.103701982,-0.103701982,,0.648357691,0.648357691,0.648357691,,0.752059673,0.752059673,0.752059673,,14.84615385,14.84615385,14.84615385,,1.538461538,1.538461538,1.538461538,,1
Physiology(medical)(Q4),66,66,66.0,,0.071834385,0.071834385,0.071834385,,-0.703613869,-0.703613869,-0.703613869,,-0.116976077,-0.116976077,-0.116976077,,0.489765871,0.489765871,0.489765871,,0.606741949,0.606741949,0.606741949,,30.21212121,30.21212121,30.21212121,,1.606060606,1.606060606,1.606060606,,1
ComputerScienceApplications,286,286,286.0,,0.14101808,0.14101808,0.14101808,,-1.919709253,-1.919709253,-1.919709253,,-0.13439277,-0.13439277,-0.13439277,,0.636884454,0.636884454,0.636884454,,0.771277224,0.771277224,0.771277224,,18.19230769,18.19230769,18.19230769,,2.335664336,2.335664336,2.335664336,,1
Equine(Q2),24,24,24.0,,0.085359475,0.085359475,0.085359475,,-0.900824722,-0.900824722,-0.900824722,,-0.113029033,-0.113029033,-0.113029033,,0.623855156,0.623855156,0.623855156,,0.736884189,0.736884189,0.736884189,,23.625,23.625,23.625,,1.541666667,1.541666667,1.541666667,,1
PoliticalScienceandInternationalRelations(Q1),24,24,24.0,,0.153993146,0.153993146,0.153993146,,-1.45177069,-1.45177069,-1.45177069,,-0.144218961,-0.144218961,-0.144218961,,0.585226301,0.585226301,0.585226301,,0.729445263,0.729445263,0.729445263,,19.0,19.0,19.0,,2.208333333,2.208333333,2.208333333,,1
ExperimentalandCognitivePsychology(Q4),49,49,49.0,,0.315192442,0.315192442,0.315192442,,-3.207930557,-3.207930557,-3.207930557,,-0.111480377,-0.111480377,-0.111480377,,0.64240065,0.64240065,0.64240065,,0.753881026,0.753881026,0.753881026,,23.7755102,23.7755102,23.7755102,,5.979591837,5.979591837,5.979591837,,1
ComputerGraphicsandComputer-AidedDesign(Q2),30,30,30.0,,0.037861975,0.037861975,0.037861975,,-0.013668299,-0.013668299,-0.013668299,,-0.018478762,-0.018478762,-0.018478762,,0.632713893,0.632713893,0.632713893,,0.651192655,0.651192655,0.651192655,,42.96666667,42.96666667,42.96666667,,1.466666667,1.466666667,1.466666667,,1
ProcessChemistryandTechnology(Q2),52,52,52.0,,0.07837543,0.07837543,0.07837543,,-0.4377706,-0.4377706,-0.4377706,,-0.070195187,-0.070195187,-0.070195187,,0.662140383,0.662140383,0.662140383,,0.73233557,0.73233557,0.73233557,,36.57692308,36.57692308,36.57692308,,1.634615385,1.634615385,1.634615385,,1
EndocrineandAutonomicSystems(Q4),33,33,33.0,,0.064138119,0.064138119,0.064138119,,-0.939262443,-0.939262443,-0.939262443,,-0.134550756,-0.134550756,-0.134550756,,0.501795579,0.501795579,0.501795579,,0.636346335,0.636346335,0.636346335,,37.27272727,37.27272727,37.27272727,,2.0,2.0,2.0,,1
Dentistry(miscellaneous),39,39,39.0,,0.130930096,0.130930096,0.130930096,,-0.222156649,-0.222156649,-0.222156649,,-0.034728074,-0.034728074,-0.034728074,,0.380350087,0.380350087,0.380350087,,0.415078161,0.415078161,0.415078161,,33.17948718,33.17948718,33.17948718,,4.205128205,4.205128205,4.205128205,,1
EmergencyNursing(Q3),147,147,147.0,,0.067163103,0.067163103,0.067163103,,-0.493578041,-0.493578041,-0.493578041,,-0.07955329,-0.07955329,-0.07955329,,0.441948723,0.441948723,0.441948723,,0.521502014,0.521502014,0.521502014,,31.05442177,31.05442177,31.05442177,,1.62585034,1.62585034,1.62585034,,1
EcologicalModeling(Q2),143,143,143.0,,0.088419337,0.088419337,0.088419337,,-0.577494965,-0.577494965,-0.577494965,,-0.073817463,-0.073817463,-0.073817463,,0.678366136,0.678366136,0.678366136,,0.752183598,0.752183598,0.752183598,,39.65734266,39.65734266,39.65734266,,3.076923077,3.076923077,3.076923077,,1
ElectricalandElectronicEngineering,286,286,286.0,,0.14101808,0.14101808,0.14101808,,-1.919709253,-1.919709253,-1.919709253,,-0.13439277,-0.13439277,-0.13439277,,0.636884454,0.636884454,0.636884454,,0.771277224,0.771277224,0.771277224,,18.19230769,18.19230769,18.19230769,,2.335664336,2.335664336,2.335664336,,1
Education(Q4),56,56,56.0,,0.409346794,0.409346794,0.409346794,,-2.830713574,-2.830713574,-2.830713574,,-0.110534615,-0.110534615,-0.110534615,,0.611186951,0.611186951,0.611186951,,0.721721567,0.721721567,0.721721567,,16.83928571,16.83928571,16.83928571,,6.678571429,6.678571429,6.678571429,,1
Pediatrics(Q2),26,26,26.0,,0.133145661,0.133145661,0.133145661,,-2.006809115,-2.006809115,-2.006809115,,-0.145786917,-0.145786917,-0.145786917,,0.56294524,0.56294524,0.56294524,,0.708732157,0.708732157,0.708732157,,28.73076923,28.73076923,28.73076923,,3.192307692,3.192307692,3.192307692,,1
PathologyandForensicMedicine(Q4),347,347,347.0,,0.077838086,0.077838086,0.077838086,,-0.542789926,-0.542789926,-0.542789926,,-0.07528186,-0.07528186,-0.07528186,,0.582184505,0.582184505,0.582184505,,0.657466365,0.657466365,0.657466365,,28.91066282,28.91066282,28.91066282,,1.766570605,1.766570605,1.766570605,,1
"Electronic,OpticalandMagneticMaterials",286,286,286.0,,0.14101808,0.14101808,0.14101808,,-1.919709253,-1.919709253,-1.919709253,,-0.13439277,-0.13439277,-0.13439277,,0.636884454,0.636884454,0.636884454,,0.771277224,0.771277224,0.771277224,,18.19230769,18.19230769,18.19230769,,2.335664336,2.335664336,2.335664336,,1
EcologicalModeling(Q3),26,26,26.0,,0.084832342,0.084832342,0.084832342,,-0.658342781,-0.658342781,-0.658342781,,-0.073930983,-0.073930983,-0.073930983,,0.704173851,0.704173851,0.704173851,,0.778104835,0.778104835,0.778104835,,21.07692308,21.07692308,21.07692308,,1.653846154,1.653846154,1.653846154,,1
EcologicalModeling(Q1),71,71,71.0,,0.158702683,0.158702683,0.158702683,,-0.955196904,-0.955196904,-0.955196904,,-0.067512261,-0.067512261,-0.067512261,,0.693432085,0.693432085,0.693432085,,0.760944346,0.760944346,0.760944346,,34.22535211,34.22535211,34.22535211,,4.915492958,4.915492958,4.915492958,,1
Paleontology(Q1),89,89,89.0,,0.047576272,0.047576272,0.047576272,,-0.316876176,-0.316876176,-0.316876176,,-0.078497024,-0.078497024,-0.078497024,,0.620244631,0.620244631,0.620244631,,0.698741655,0.698741655,0.698741655,,62.75280899,62.75280899,62.75280899,,1.93258427,1.93258427,1.93258427,,1
EarthandPlanetarySciences(miscellaneous)(Q1),24,24,24.0,,0.208073733,0.208073733,0.208073733,,1.157536745,1.157536745,1.157536745,,0.045892246,0.045892246,0.045892246,,0.545515459,0.545515459,0.545515459,,0.499623213,0.499623213,0.499623213,,14.0,14.0,14.0,,2.791666667,2.791666667,2.791666667,,1
"Pharmacology,ToxicologyandPharmaceutics(miscellaneous)(Q3)",22,22,22.0,,0.053026245,0.053026245,0.053026245,,0.247273667,0.247273667,0.247273667,,-0.00059813,-0.00059813,-0.00059813,,0.452425468,0.452425468,0.452425468,,0.453023598,0.453023598,0.453023598,,31.5,31.5,31.5,,1.090909091,1.090909091,1.090909091,,1
PathologyandForensicMedicine,25,25,25.0,,0.049349921,0.049349921,0.049349921,,-0.546680171,-0.546680171,-0.546680171,,-0.106822772,-0.106822772,-0.106822772,,0.628604324,0.628604324,0.628604324,,0.735427096,0.735427096,0.735427096,,43.68,43.68,43.68,,1.64,1.64,1.64,,1
DevelopmentalNeuroscience(Q4),86,86,86.0,,0.043860994,0.043860994,0.043860994,,-0.295732406,-0.295732406,-0.295732406,,-0.060441806,-0.060441806,-0.060441806,,0.635053025,0.635053025,0.635053025,,0.695494831,0.695494831,0.695494831,,52.51162791,52.51162791,52.51162791,,1.604651163,1.604651163,1.604651163,,1
Embryology(Q3),44,44,44.0,,0.069810585,0.069810585,0.069810585,,-0.586857463,-0.586857463,-0.586857463,,-0.072291017,-0.072291017,-0.072291017,,0.639956843,0.639956843,0.639956843,,0.712247861,0.712247861,0.712247861,,47.84090909,47.84090909,47.84090909,,1.818181818,1.818181818,1.818181818,,1
Development(Q2),23,23,23.0,,0.118210917,0.118210917,0.118210917,,-1.080152059,-1.080152059,-1.080152059,,-0.105375177,-0.105375177,-0.105375177,,0.590298789,0.590298789,0.590298789,,0.695673966,0.695673966,0.695673966,,49.26086957,49.26086957,49.26086957,,2.782608696,2.782608696,2.782608696,,1
ComputationalTheoryandMathematics(Q3),1139,1139,1139.0,,0.11325662,0.11325662,0.11325662,,-1.033783977,-1.033783977,-1.033783977,,-0.105842184,-0.105842184,-0.105842184,,0.633227091,0.633227091,0.633227091,,0.739069275,0.739069275,0.739069275,,26.32309043,26.32309043,26.32309043,,2.366988586,2.366988586,2.366988586,,1
PsychiatricMentalHealth(Q2),38,38,38.0,,0.056838766,0.056838766,0.056838766,,-0.664163696,-0.664163696,-0.664163696,,-0.111727025,-0.111727025,-0.111727025,,0.589676469,0.589676469,0.589676469,,0.701403494,0.701403494,0.701403494,,31.89473684,31.89473684,31.89473684,,1.736842105,1.736842105,1.736842105,,1
Optometry(Q1),56,56,56.0,,0.07223861,0.07223861,0.07223861,,-0.238428101,-0.238428101,-0.238428101,,-0.030409783,-0.030409783,-0.030409783,,0.459360917,0.459360917,0.459360917,,0.489770701,0.489770701,0.489770701,,45.73214286,45.73214286,45.73214286,,2.553571429,2.553571429,2.553571429,,1
ChemicalHealthandSafety(Q2),55,55,55.0,,0.056928786,0.056928786,0.056928786,,-0.199615284,-0.199615284,-0.199615284,,-0.039153182,-0.039153182,-0.039153182,,0.300900924,0.300900924,0.300900924,,0.340054107,0.340054107,0.340054107,,28.8,28.8,28.8,,1.218181818,1.218181818,1.218181818,,1
Rehabilitation,67,67,67.0,,0.056897844,0.056897844,0.056897844,,-0.372061104,-0.372061104,-0.372061104,,-0.066163352,-0.066163352,-0.066163352,,0.300034493,0.300034493,0.300034493,,0.366197845,0.366197845,0.366197845,,38.97014925,38.97014925,38.97014925,,1.537313433,1.537313433,1.537313433,,1
Chemistry(miscellaneous)(Q3),132,132,132.0,,0.100743701,0.100743701,0.100743701,,-0.35922728,-0.35922728,-0.35922728,,-0.032953478,-0.032953478,-0.032953478,,0.507537104,0.507537104,0.507537104,,0.540490582,0.540490582,0.540490582,,12.29545455,12.29545455,12.29545455,,1.227272727,1.227272727,1.227272727,,1
ChemicalHealthandSafety(Q3),184,184,184.0,,0.102005673,0.102005673,0.102005673,,-0.750990541,-0.750990541,-0.750990541,,-0.075781748,-0.075781748,-0.075781748,,0.557631945,0.557631945,0.557631945,,0.633413694,0.633413694,0.633413694,,47.94565217,47.94565217,47.94565217,,3.391304348,3.391304348,3.391304348,,1
GeochemistryandPetrology(Q2),392,392,392.0,,0.095968116,0.095968116,0.095968116,,-0.699883102,-0.699883102,-0.699883102,,-0.073509212,-0.073509212,-0.073509212,,0.681949916,0.681949916,0.681949916,,0.755459128,0.755459128,0.755459128,,26.51530612,26.51530612,26.51530612,,2.079081633,2.079081633,2.079081633,,1
ReligiousStudies(Q1),486,486,486.0,,0.098504861,0.098504861,0.098504861,,-1.240078611,-1.240078611,-1.240078611,,-0.123818677,-0.123818677,-0.123818677,,0.580581878,0.580581878,0.580581878,,0.704400555,0.704400555,0.704400555,,26.3436214,26.3436214,26.3436214,,2.222222222,2.222222222,2.222222222,,1
"RenewableEnergy,SustainabilityandtheEnvironment(Q1)",1219,1219,1219.0,,0.08397302,0.08397302,0.08397302,,0.231543316,0.231543316,0.231543316,,0.019273544,0.019273544,0.019273544,,0.483018199,0.483018199,0.483018199,,0.463744656,0.463744656,0.463744656,,40.70139459,40.70139459,40.70139459,,2.943396226,2.943396226,2.943396226,,1
